id,title,vote_average,vote_count,release_date,revenue,budget,popularity,genres,cast,director,profit,release_year,ROI,adjusted_revenue,adjusted_budget,release_month
529485,The Way Back,6.6,1213.0,2020-03-05,14590514.0,23000000.0,15.633,Drama,"James P. Harkins, Joshua Hubbard, Janina Gavankar, Charles Lott, Jr., Michaela Watkins, Roman Mathis, Jeremy Ratchford, Bronwen O'Connor, Noah Ballou, April Adams, Tyler O'Malley, Justice Alan, T.K. Carter, Carly Schneider, Eric Tate, Sandy Fletcher, Manny Streetz, Edelyn Okano, Melvin Gregg, Jay Abdo, Charlotte Evelyn Williams, Al Madrigal, Ben Irving, Brian Nuesi, Cynthia Rose Hall, Doc Jacobs, Sal Velez Jr., Nico David, Mike G., Christine Horn, Dino Lauro, Glynn Turman, Jeremy Radin, Mateo Ortiz, Fernando Luis Vega, Todd Stashwick, Josh Latzer, Matthew Glave, Rachael Carpani, Will Ropp, Dan Lauria, Nancy Linehan Charles, Chieko Hidaka, Shay Roundtree, Caleb Thomas, Chris Bruno, Brandon Wilson, Tom Archdeacon, Alexander Tassopoulos, Layla Golfieri, Emelia Golfieri, Ben Affleck, John Aylward, Jayne Taini, Yeniffer Behrens, Calvin Barber, Mason Blomberg, Marlene Forte, Herbert Morales, da'Vinchi, Kayla Diaz, Chad Mountain, Hayes MacArthur",Gavin O'Connor,-8409486.0,2020,-36.563,18040821.020092737,28438948.995363213,3
531499,The Tax Collector,5.6,484.0,2020-08-07,942666.0,30000000.0,3.566,"Action, Crime, Drama","Jay Reeves, Steve Louis Villegas, Gabriela Flores, Nayeli Esparza, Jose Conejo Martin, Cinthya Carmona, Paola Paulin, Shia LaBeouf, Noemi Gonzalez, Rene Moran, Valentina Latyna Plascencia, Chelsea Rendon, Randy Gonzalez, Cle Sloan, Aaliyah Lopez, George Lopez, Brendan Schaub, Ricardo Gonzalez, Noel Gugliemi, Michelle Jubilee Gonzalez, Juan Carlos Cantu, Cheyenne Rae Hernandez, Zailee Madrigal, Karrie Martin, Lee Coc, Richard Mesquita, Donte Johnson, Elpidia Carrillo, Bobby Soto, Jimmy Smits, Quinn Early, Lana Parrilla, Cuete Yeska",David Ayer,-29057334.0,2020,-96.858,1165583.9258114374,37094281.29829984,8
531876,The Outpost,6.898,1057.0,2020-06-24,2133452.0,18000000.0,4.668,"War, Drama, History, Action","Jacob Scipio, Ahmad Sakhi, Mobin Asoli, Peter Petrov, Ernest Cavazos, Scott Alda Coffey, Alfie Stewart, Sharif Dorani, Tymon Carter, Fahim Fazli, Jack DeVos, Jonathan Yunger, Jeremy Ang Jones, Taylor John Smith, Simon Feek, Trey Tucker, Soel Sidiki, Alexander Arnold, James Jagger, Henry Lloyd-Hughes, Brandon Wengrzynek, Nikolay Savov, Scott Eastwood, Caleb Landry Jones, Orlando Bloom, Milo Gibson, Cory Hardrict, Anthony Kenmore, Anton Trendafilov, Bobby Lockwood, Anna Bankina, Kwame Patterson, Aleksandar Aleksiev, Todor Berov, M. Scott Mortensen, Marin Rangelov, Josiah-Jack Kalian, Celina Sinden, Will Attenborough, Daniel Rodriguez, Jack Kesy, Derek Morse",Rod Lurie,-15866548.0,2020,-88.147,2637962.28748068,22256568.77897991,6
531900,Block Z,7.2,10.0,2020-01-29,709452.0,646955.0,3.92,"Action, Horror, Thriller","Grey Abadilla, McCoy De Leon, Ina Raymundo, Zhang Baijia, Deniol Dumalaog, Dimples Romana, Timothy Castillo, Myrtle Sarrosa, Julia Barretto, Yves Flores, Kych Minemoto, MM Gigante, Maris Racal, Joshua Garcia, Abe Pagtama, Angel Locsin, Ian Veneracion",Mikhail Red,62497.0,2020,9.66,877220.401854714,799944.3585780525,1
532710,Firestarter,5.6,710.0,2022-05-12,15000000.0,12000000.0,13.98,"Horror, Science Fiction","Gavin MacIver-Wright, Nicholas Vilord, Jeremy Ferdman, Vas Saranga, Sydney Lemmon, Michael Greyeyes, Claire Armstrong, Lanette Ware, Morrissa Nicole, Jamillah Ross, Zac Efron, Moses Nyarko, Xavier Lopez, Ryan Kiera Armstrong, Gloria Reuben, Shane Marriott, John Beasley, Darrin Maharaj, Sheila Boyd, Tina Jung, Hannan Younis, Isaac Murray, Kurtwood Smith, Danny Waugh, Hunter Smalley",Keith Thomas,3000000.0,2022,25.0,16399043.389135633,13119234.711308507,5
536554,M3GAN,7.054,4156.0,2022-12-28,181796517.0,12000000.0,40.021,"Science Fiction, Horror","Violet McGraw, Samson Chan-Boon, Ruby Qereqeretabua, Arlo Green, Jen Van Epps, Millen Baird, Natasha Daniel, Renee Lyons, Cameron Randell, Amie Donald, Jenna Davis, Chelsie Preston Crayford, Kira Josephson, Jaya Beach-Robertson, Amy Usherwood, Ronny Chieng, Allison Williams, Brian Jordan Alvarez, Coco Poole, Michael Saccente, Clinton Randell, Mila Leith, Stephane Garneau-Monten, Jack Cassidy, Lori Dungey, Marley Sharpe",Gerard Johnstone,169796517.0,2022,1414.971,198752598.0184489,13119234.711308507,12
539181,Relic,6.1,723.0,2020-07-03,3238539.0,1229578.0,14.77,"Horror, Mystery","Steve Rodgers, Chris Bunton, Christina O'Neill, Robyn Nevin, Robin Northover, Bella Heathcote, John Browning, Emily Mortimer, Jeremy Stanford, Catherine Glavicic",Natalie Erika James,2008961.0,2020,163.386,4004375.888717156,1520343.740340031,7
539537,Fantasy Island,5.8,2490.0,2020-02-12,49500000.0,7000000.0,15.533,"Adventure, Fantasy, Horror, Mystery","Jeriya Benn, Mike Vogel, Michael Peña, Tim Wong, Joshua Diaz, Goran D. Kleut, Andrew Lees, Portia Doubleday, Mark Weinhandl, Robbie Jones, Lucy Hale, Ryan Hansen, Maggie Q, Tane Williams-Accra, Ian Roberts, Charlotte McKinney, Josh Randall, Michael Rooker, Nick Slater, Steven A. Davis, Edmund Lembke-Hogan, Josh McConville, Jimmy O. Yang, Kim Coates, Austin Stowell, Evan Evagora, Renée Murden, Parisa Fitz-Henley",Jeff Wadlow,42500000.0,2020,607.143,61205564.14219474,8655332.30293663,2
539565,Zola,6.2,232.0,2021-06-30,3500000.0,5000000.0,15.677,"Comedy, Crime","Doug Walker, Tony DeMil, Colman Domingo, Michael Opal, Ernest Emmanuel Peeples, Jarquale Stewart, Anibal Echevarria Bonet, Eric Salas, Ts Madison, Carl Collanus, Bernard Lyght, Ari'el Stachel, Bill Pierce, Megan Hayes, Alex Flash, Rusty Dumhoff, Ernest Lee Wilson, Jr., Jason Mitchell, Michael Aceveda, Oleika Redd, Bob Lawton, Thomas Nash, Richard Lariviere, Michael Worden, Rico Paris, Ben Bladon, Tommy Foxhill, Brett Chesebro, Kyle Williams, Nelcie Souffrant, Taylour Paige, Max Guevara, Sophie Hall, Nasir Rahim, Latasha Glenn, David Rodriguez, Shadae Mitchell, Kalesha Johnson, Harold Hernandez, Josh Locy, Angelo Diaz, Pedro Armando Medina, Drew Rin Varick, Andrew Romano, Joseph Sanders, Jay Dersahagian, Matt Harding, Natalie Mimms, Riley Keough, Mark Fiedler, Nicholas Braun",Janicza Bravo,-1500000.0,2021,-30.0,4132841.328413284,5904059.040590405,6
539681,DC League of Super-Pets,7.2,1585.0,2022-07-27,203000000.0,90000000.0,23.715,"Animation, Action, Family, Comedy, Science Fiction","Thomas Middleditch, Jared Stern, Maya Erskine, Amanda Ames, Lena Headey, Dascha Polanco, John Krasinski, Jemaine Clement, Dan Fogler, Kevin Hart, Natasha Lyonne, Yvette Nicole Brown, Keith David, Kate McKinnon, Alfred Molina, Michelle Morgan, Dwayne Johnson, David Pressman, Busy Philipps, John Early, Winona Bradshaw, Marc Maron, Sam Levine, Vanessa Bayer, Gavin McCrillis, Diego Luna, Ben Schwartz, Olivia Wilde, Keanu Reeves, Daveed Diggs, Jameela Jamil",Jared Stern,113000000.0,2022,125.556,221933720.5329689,98394260.3348138,7
542178,The French Dispatch,7.0,2649.0,2021-10-21,46333545.0,25000000.0,22.416,"Drama, Comedy","Tilda Swinton, Jean-Michel Audoual, Sébastien Guignard, Louis Blanchard, Titouan Maret, Hippolyte Girardot, Didier Da Costa, Halbo Kool, Raphael Dias, Hugo Fontaine, Sam Haygarth, Dominique Donnary, Juliane Fath, Cyril Sierk, Sacha Seguin, Toheeb Jimoh, Gabriel Ryan, Nathanael Marfin, Christian Cordoba, Mauricette Genon, Orguiene Corniere, Emilien Wiss, Alban Ploix, Claude Gaume, Mauricette Coudivat, Constantin Rytz, Alfie Flight, Polina Glangetat, Matisse Croizard-Niveau, Jason Schwartzman, Florian Salasse, Gilles Frougier, Théo Navas, Sara Lacroix, Pierre-Yves Martron, Willem Rompen, Samuel Amblard, Guillaume Gallienne, Raphael Coutant, Christoph Waltz, Adrien Hans, Nicolas Pasciani, Jean Marie Camps, Elie Mazalrey, Gilles Gaston-Dreyfus, Saoirse Ronan, Nisrine Mofaraj, Gabriel Mesnard, Laureen Perrocheau, Lucas Bascans, Antonio Da Silva, Winsen Ait Hellal, Ida Fermaud, Antoine Foo Cheung, Guillaume Mailland, Bruno Delbonnel, Philippe Peyraud, Adrien Brault, Genevieve Brillet, Manon Talandier, Manon Taccoli, Rémi Larcher, Simon Ecary, Anna Budanova, Lhoussine Chinkir, Pedro Firmino Cunha Da Souza, Thierry Gonzalez, Rudy Chaperon, Lucas Nativel, Nick Croucher, Victor Chevalarias, Théo Malet, Noël Wojcik, Arthur Guillebaud, Jean-Pierre Coudert, Hugo Bony, Henry Winkler, Jean Jacques Peyraud, Gilles Gauthier, Florine Paulius, Léa Seydoux, Bob Balaban, Benjamin Lavernhe, Samuel Blenkin, Rodolphe Pauly, Pauline Chadanson, Jean Bourdet, Domingos Enrico, Alix Champy, Sean Delaunay, Munik Neth, Nicolas Avinée, Côme Loury, Jean Delabre, Samy Guerry Ghindri, Antoine Bourgeais, Christian 'Kiki' Delpey, Angus Henderson, Jean-Claude Audouin, Nahel Bahnas, Gilberto Fallat Valle, Damien Nadaud, Rachel Guerineau, Dominique Barrier, Lois Smith, Sam Poupart, Pascal Champareau, Elliot Lienard, Larry Pine, Bertille Rondard, Fisher Stevens, Jarvis Cocker, Lou Salomé Brizard, Sandro Kopp, Akim Bahnas, Tiburce Oger, Pascal Lefort, Steve Park, Gérard Merle, Juliette Raffray, Stéphane Le Bras, Raphael Bancarel, Bernard Richefort, Pierre Cantaral, Grégory Trouvé, Louis Changeur, Delphine Landrieau, Alexandre Steiger, Antoine Jové, Adrien Yeung, Pascal Battelier, Rupert Friend, Igor Secherre, Morgan Lorca, Marie Lucie Parisot, Lubna Playoust, François-Pierre Fol, Emeline Penet, Cécile de France, Cyril Morandiere, Djemal Saidoun, Guillaume Laverdant, Mathieu Grattard, Jacques Grattepanch, Fabien Marcadet, Francois Foo Cheung, Yoann Gaillard, Yann Hedan, Adrien Brody, Pierre Lamoureux, Julien Lecat, Jean Pierre Grasset, Arthur Dalle, Laura Studden, Abdel Nour Bouaza, Erick Dues, Tom Hudson, Philippe Pelletier, Christelle Grelier, Bill Murray, Kylian Freslon, Karim Youssouf, Griffin Dunne, Thy-Lane Monnet, Fanny Rebuffic, Simon Malyon, Eric Garaud, Victor Piechaud, Jake Gorridge, Leo Jennings, Raphael Gallego, Alex Lawther, Meermout Didier, Raynald Caraguel, Raphael Lagrue, Gontran Bisserier, Marc Tournier, Willem Dafoe, Julies Desrosiers, Romuald Cormeunier, Matéo Salanave, Quentin Fournier, Noé Richefeux, Gaelle Puimaly, Charlie Defraine, Calvin Williams, Quentin Veillon, Théo Fibaque, Samuel Montgomery, Vallier Vaudin, Pierre Aloui, Denis Ménochet, Maud Brethenoux, Alexis Vignaud, Boris Zanni, Sharif Andoura, Rachel Merabet Hrdy, Charlie Rosser, Marceau Jarrossay, Bruno Torres, Krishna Bagadiya, Coline Peron, Lola Degove, Stephen Martin, Yannick Begoin, Laurent Pizzolato, Nicolas Saada, Zoé Delisle, Jérémy Martincourt, Frances McDormand, Lyna Khoudri, Carlotta Costanzi, Yannik Mazzilli, Lou Lampros, André Coussy, Patricia Richefort, Antonio Terroso, Mathys Raynaud, Thibault Descamps, Fanny Taccoen, Malik Tati, Sybil Marzin, Evelyne Chapeau, Paula Kvasnikoff, Xavier Dupin, David Robles, Olivier Lecossois, Théo Hollando Sigot, Guillaume Ferrant, Benoit Nacaud, Constance Prost, Paul Lafon, Marie Derambure, Kublah Diezi, Denis Havard, Jacky Souchet, Antonia Desplat, Briac Aubin, Laurent Bauer, Lise Cordellier, Victorien Belly, Quentin Ledru, Landry Marinette, Tony Revolori, Alice Sarrauste, Philippe Szezepanski, Armand Pierdon, Patrick Morcelli, Felicien Marais, Gilbert Papponnaud, Anjelica Huston, Tom Grandadam, Odile Fougère, Timothée Chalamet, Duc Minh, Vincent Griere, Anjelica Bette Fellini, Paul Raymond, Hugo Leonard, Michael Didier, Thomas Poirson, Tiago Allaire, Adèle Herisson, Bérénice Bernard, Jean-Louis Verdier, Wallace Wolodarsky, Félix Bouin, Cécilia Anseeuw, Natal Koli, Benicio del Toro, Elisabeth Moss, Jonathan Herbon, Jean-Pierre Chabernaud, George Smith Burgess, Charles Audry, Luc Louis, Victor Nicolas, Francois Boussiron, Tahnee Peterson Stuart, Basile Vinueas, Lionel Lassuderie, Anthony Poupart, Gaëtan Billères, Loic Baxas, Salomé Lesaffre, Mehdy Hassani, Damien Bonnard, Mathieu Amalric, Owen Nsimba Soba, Pablo Pauly, Jacques Fauvel, Jacky Vallantin, Morgane Polanski, Mohamed Belhadjine, Mathéo Sallat Desvard, Jean-Benoit Pinot, Louise Laveuve, Martin Frappier, Gilles Verdegay, Monique Lapeyre, Edward Norton, Raphael Delage, Owen Wilson, Hassane Haimoud, Audrey Chemin, Eliel Ford, Mallaury Reby Perrocheau, Sally Bruice, Lily Taïeb, Liev Schreiber, Émile Pélissier, Gauthier Rigaud Perut, Marti Torrens, Alex Chadeffaud, Jerome Caminotti, Stéphane Bak, Nathan Mazeau, Yves Gaillard, Émilie Tronche, Eutrope Roger, Julie Gervaos, Sophie Fougère, Léo Gack, Félix Moati, Gregory Sacriste, Robert Rabouin, Jeffrey Wright, Milo Bancarel, Jean-Claude Loulmet, Patrick Brousse, Grégoire Leprince-Ringuet",Wes Anderson,21333545.0,2021,85.334,54711197.04797048,29520295.20295203,10
542224,Gretel & Hansel,6.0,1447.0,2020-01-30,22304357.0,5000000.0,12.391,"Fantasy, Horror, Mystery","Alice Krige, Nessa Last, Harry O'Cualacháin, Charles Babalola, Fiona O'Shaughnessy, Ian Kenny, Jonathan Delaney Tynan, Manuel Pombo, Samuel Leakey, Darlene Garr, Sophia Lillis, Beatrix Perkins, Jessica De Gouw, Melody Carrillo, Jonathan Gunning, Donncha Crowley, Abdul Alshareef",Osgood Perkins,17304357.0,2020,346.087,27578803.091190107,6182380.216383307,1
545611,Everything Everywhere All at Once,7.761,6870.0,2022-03-24,139200000.0,25000000.0,5.343,"Action, Adventure, Science Fiction","Jason Hamer, Randall Archer, James Hong, Bradley Pelish, Stephanie Hsu, Timothy Ralston, Li Jing, Hiroshi Yada, Ke Huy Quan, Daniel Scheinert, Craig Henningsen, Audrey Wasilewski, Peter Banifaz, Anthony Molinari, Narayana Cabral, Timothy Eulich, Dan Brown, Chelsey Goldsmith, Tallie Medel, Anthony N., Aaron Lazar, Randy Newman, Brian Le, Jane Lui, Efka Kvaraciejus, Boon Pin Koh, Michelle Yeoh, Jamie Lee Curtis, Sunita Mani, Michiko Nishiwaki, Dylan Henry Lau, Andy Le, Waymond Lee, Amanda MacLeod, Cara Marie Chooljian, Biff Wiff, Harry Shum Jr., Jenny Slate","Daniel Scheinert, Daniel Kwan",114200000.0,2022,456.8,152183122.6511787,27331738.981892724,3
546121,Run,7.3,2612.0,2020-11-20,5184368.0,1700000.0,3.575,"Thriller, Horror, Drama","Pat Healy, Sara Sohn, Tony Revolori, BJ Harrison, Erik Athavale, Kiera Allen, Bradley Sawatzky, Derek James Trapp, Cory Wojcik, Sarah Paulson, Sharon Bajer, Ernie Foort, Joanne Rodriguez, Carter Heintz, Steve Pacaud, Onalee Ames",Aneesh Chaganty,3484368.0,2020,204.963,6410346.831530139,2102009.2735703248,11
550231,The Secret: Dare to Dream,7.3,601.0,2020-04-16,3215636.0,21000000.0,12.965,"Drama, Romance","Jeremy Warner, Katrina Begin, Chloe Lee, Tracy Brotherton, Yohance Myles, Matthew P. Watts, Katie Holmes, Aidan Pierce Brennan, Jerry White Jr., Jessie Terrebonne, Josh Lucas, Jennifer Hamilton Collins, Han Soto, Wanetah Walmsley, Rosemberg Salgado, Jerry O'Connell, Sarah Hoffmeister, Sydney Tennant, Jessica Harthcock, Greg Carver, Samantha Beaulieu, Cory Scott Allen, Betsy Borrego, Celia Weston, Ryleigh Rogers",Andy Tennant,-17784364.0,2020,-84.687,3976056.877897991,25965996.908809893,4
550988,Free Guy,7.484,8972.0,2021-08-11,331526598.0,110000000.0,11.758,"Comedy, Adventure, Science Fiction","Camille Kostek, Brett Schneider, Briana Mitchell, Bob Gilliam, Taika Waititi, Octavia Chavez-Richmond, Gabrielle Lorthe, Mariama Conde, Ninja, Utkarsh Ambudkar, Matthew Cardarople, Euri Nomura, Chris Evans, Sophie Levy, Dwayne Johnson, Owen Burke, Joe Keery, Anabel Graetz, Mike Devine, Piper Acord, Daniel Middleton, Eugene Nomura, Kenneth Israel, Britne Oldford, Jonathan De Azevedo, Terri Schwartz, Colin Allen, Alex Trebek, Charlotte Levy, Regina Taufen, Janelle Feigley, Lannan Eacott, Ryan Doyle, Charlie Lehmer, Channing Tatum, Lil Rel Howery, Aaron W Reed, Ric Plamenco, Jack McLaglen, Ryan Reynolds, Minh-Anh Day, Timothy John Smith, Naheem Garcia, Francisco Marquez, Liam Campos, Olivia Z. Cote, Rosario Corso, Ella Faria, Brandon Scales, John Krasinski, Destiny Claymore, Mark Lainer, Michael Tow, Seán McLoughlin, Omar Ghonim, Michael Malvesti, Raj Jawa, Lily Steven, Hugh Jackman, Lara Spencer, Tina Fey, Justin Johnston, Colette Levy, Vernon Scott, Imane Anys, Patrick Vincent Curran, Elainy Mata, Jodie Comer, Jose Guns Alves, Tait Fletcher",Shawn Levy,221526598.0,2021,201.388,391470521.6236162,129889298.89298894,8
551271,Medieval,6.947,486.0,2022-09-08,4311284.0,23000000.0,36.577,"Action, Drama, History","William Moseley, Jennifer Armour, Romana Jákl Vítová, Guy Roberts, Denisa Pfauserová, Viktor Krištof, Sean Connor Renwick, Michael Caine, Viktor Pešta, Magnus Samuelsson, Daniel Vávra, Til Schweiger, Vinzenz Kiefer, Marek Vašut, Martin Kavan, Zhang Lang, Karel Roden, Werner Daehn, Alistair Brammer, David Bowles, Václav Jiráček, Ben Cristovao, Matthew Goode, Laura Karolyi, Christopher Rygh, Roman Šebrle, Jan Budař, Ondřej Vetchý, Petr Vágner, Ben Foster, Aneta Kernová, Roland Møller, Brian Caspe, Filip Antonio, Kevin Bernhardt, Sophie Lowe",Petr Jákl,-18688716.0,2022,-81.255,4713395.558592415,25145199.863341305,9
551804,Freaky,6.6,1657.0,2020-11-12,15100000.0,5000000.0,5.559,"Horror, Comedy, Thriller","Kathryn Newton, Mario 'Vocol' Booker, Uriah Shelton, Ezra Jeb Sexton, Kelly Lamor Wilson, Shaudry, Dane Davenport, Eeryn Falk Lubicich, Melissa Collazo, Celeste O'Connor, Ashley Stepanek, Dwayne 'Showtim3' Dyke Jr., Dana Drori, Katie Finneran, Athena Akers, Maria Sager, Catherine Joyce Agan, Vince Vaughn, Nick Arapoglou, Don Stallings, Charles Green, Zack Shires, Hannah Russell, Tim Johnson, Emily Holder, Alan Ruck, Jennifer Pierce Mathus, Brooke Jaye Taylor, Alonzo Ward, Juleyka Roche, Morgan Monroe, Sarafina King, Eugene Shawn, Misha Osherovich, Mitchell Hoog, Dustin Lewis, Bennett Tarr, Michelle Ladd, Déjá Dee, Carter Glade, Nicholas Stargel, Magnus Diehl",Christopher Landon,10100000.0,2020,202.0,18670788.25347759,6182380.216383307,11
552269,Joe Bell,6.5,242.0,2020-09-14,1700000.0,3500000.0,3.549,Drama,"Blaine Maye, Ash Santos, Tara Buck, Connie Britton, Gary Sinise, Scout Smith, Igby Rigney, Cassie Beck, Jayne Luke, Jordan Davis, Reid Miller, Cindy Perez, Charles Halford, Kenadee Clark, Morgan Lily, Mark Wahlberg, Juan Antonio, Maxwell Jenkins, Coral Chambers, Blake Barlow, Jake Brown",Reinaldo Marcus Green,-1800000.0,2020,-51.429,2102009.2735703248,4327666.151468315,9
554230,The Lost Daughter,6.5,984.0,2021-12-15,703281.0,5000000.0,12.949,Drama,"Oliver Jackson-Cohen, Alexandros Mylonas, Paul Mescal, Emmanouela Zacharopoulou, Panos Koronis, Dagmara Dominczyk, Spyros Maragoudakis, Robyn Elwell, Ellie Mae Blake, Daniela Babek, Dakota Johnson, Athena Martin Anderson, Jessie Buckley, Konstantinos Samaa, Alma Stansil, Olivia Colman, Peter Sarsgaard, Jack Farthing, Ed Harris, Vassilis Koukalani, Alba Rohrwacher, Ellie James, Nikos Poursanidis, Isabelle Della-Porta",Maggie Gyllenhaal,-4296719.0,2021,-85.934,830442.5092250922,5904059.040590405,12
555285,"Are You There God? It's Me, Margaret.",7.3,399.0,2023-03-29,21800000.0,30000000.0,3.797,"Comedy, Drama","Ethan McDowell, Robert Haulbrook, Rachel McAdams, Jennifer Errington, Aidan Wojtak-Hissong, Judy Blume, Tanya J. McClellan, Katherine Mallen Kupferer, Rakeem Massingill, Karen Macarah, Abby Ryder Fortson, Eden Lee, Holli Saperstein, Mary Clare Mitchell, Mike Platarote Jr., Tahirah Harrison, Amari Alexis Price, Joan Jackson, Benny Safdie, Deborah Helms, Zack Brooks, Wally White, Echo Kellum, Ariel DiDonato, Karen Aruj, Simms May, Olivia Williams, Jim France, Zach Humphrey, Naida Nelson, JeCobi Swain, Sloane Warren, Landon S. Baxter, Stephen Jackson, Keya Hamilton, Kate MacCluggage, Samantha LeBrocq, Gezell Fleming, Isol Young, Dennis Delamar, Michael Wolk, Mackenzie Joy Potter, Cooper Herrett, Wilbur Fitzgerald, Evan Bergman, Kathy Bates, Johnny Land, Claude Deuce, Gary Houston, George Cooper, Elle Graham, Mia Dillon",Kelly Fremon Craig,-8200000.0,2023,-27.333,22894650.475877915,31506399.73744667,3
555974,Brahms: The Boy II,5.9,1240.0,2020-02-20,20311536.0,10000000.0,20.704,"Horror, Mystery, Thriller","Joely Collins, Joanne Kimm, Natalie Moon, Ralph Ineson, Christopher Convery, Oliver Rice, Katie Holmes, Anjali Jay, Owain Yeoman",William Brent Bell,10311536.0,2020,103.115,25114727.666151468,12364760.432766614,2
556678,Emma.,7.0,1770.0,2020-02-13,25200000.0,10000000.0,6.614,"Comedy, Romance","Josh O'Connor, Cris Penfold, Cody Gipson, Juno Coop, Gemma Whelan, Edmund George Taylor, Mia Goth, Edward Davis, Anna Francolini, Callum Turner, Isis Hainsworth, Alastair Postlethwaite, Alexis Bennett, Suzy Bloom, Rupert Graves, Chloe Pirrie, Zachary Trevitt, Shaun Walters, Oliver Chris, Vanessa Owen, Johnny Flynn, Connor Dalton, Chris White, Esther Coles, Connor Swindells, Suzie Toase, Cecelia Jacob, Joe Zeitlin, Janine Craig, Hannah Stokely, Tabitha Coop, Charlotte Weston, Rose Shalloo, Leigh Daniels, Bill Nighy, Letty Thomas, Aidan White, Lucy Briers, Philippe Barnes, Amber Anderson, Angus Imrie, Max Toovey, Christopher Godwin, Nike Van Shie, Miranda Hart, Anya Taylor-Joy, Giles Lewin, Tanya Reynolds, Myra McFadyen, Nicholas Burns",Autumn de Wilde,15200000.0,2020,152.0,31159196.29057187,12364760.432766614,2
556694,Three Thousand Years of Longing,6.894,1398.0,2022-08-24,20300000.0,60000000.0,10.652,"Drama, Fantasy, Romance","Anne Charleston, Talia Tulin Sert, Jyoti Barry, Anthony Moisset, Peter Bertoni, Simon Abraham, Feride Eralp, Abel Bond, Louis Abdilla, Felicity Tchorlian, Madeline Berner, George Zammit, Sage Mcconnell, Eva Maria Barboza, David Collins, Georgiou Thomas, Jack Braddy, Quaden Bayles, Stephanie Julien, Alyla Browne, Arshia Dehghani, Ronny Mouawad, Nolan Zadarnowski, Agani Gecmez, Laura Foster, Burcu Gölgedar, Kaan Guldur, Lianne Mackessy, Nikki Hooppell, Kathleen Coffey, Paul Prakash, Ece Yüksel, Danny Lim, Megan Gale, Debbie Correira, Eric Presnall, Ron Hicks, Oğulcan Arman Uslu, Bryony Pyke, Kate Wake, Lulu Pinkus, Nathan Susskind, Nicolas Mouawad, Rellim Egroeg, Matteo Bocelli, Hannah Robinson, Burwaiss Ahmed, Matthew Khoury, Harlan Norris, Glenn Levett, Bridget Maizey, Olivia Porter, Melissa Jaffer, Botan Ozer, Elyse Metaxas, Seyithan Özdemir, Erdil Yaşaroğlu, Melissa Kahraman, Sarah Houbolt, Vincent Gil, Tilda Swinton, Aamito Lagum, Idris Elba, Anna Adams, Karen Ainley, Patryk Zadarnowski, Peter Stephens, Berk Ozturk, Hana Habbouche, George Shevtsov, Zerrin Tekindor, Ashleigh Geitzmann, Sabrina Elba, Hugo Vella, Pia Thunderbolt, Jean-Marc Agbogba, Mary P, Leslie Krahner, Aska Karem, Ayantu Usman, Edoardo Michelotti, Lachy Hulme",George Miller,-39700000.0,2022,-66.167,22193372.05329689,65596173.55654253,8
